what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.2.R34x_v20080911,org.eclipse.equinox.simpleconfigurator.manipulator,1240587822279
started,bundle,org.eclipse.gef,3.4.1.v20080716,org.eclipse.gef,1240587822279
started,bundle,org.eclipse.gmf.ecore.editor,2.0.100.v20080610-1132,org.eclipse.gmf.ecore.editor,1240587822326
started,bundle,org.eclipse.gmf.runtime.common.core,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.core,1240587822326
started,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action.ide,1240587822326
started,bundle,org.eclipse.gmf.runtime.common.ui.action,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action,1240587822326
started,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.common.ui.services.action,1240587822326
started,bundle,org.eclipse.gmf.runtime.common.ui.services.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.properties,1240587822342
started,bundle,org.eclipse.gmf.runtime.common.ui.services,1.1.1.v20080718-1700,org.eclipse.gmf.runtime.common.ui.services,1240587822342
started,bundle,org.eclipse.gmf.runtime.common.ui,1.1.0.v20080512-1200,org.eclipse.gmf.runtime.common.ui,1240587822342
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.1.2.v20080903-1510,org.eclipse.gmf.runtime.diagram.core,1240587822342
started,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui.actions,1240587822358
started,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.1.1.v20080813-1510,org.eclipse.gmf.runtime.diagram.ui.properties,1240587822358
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1240587822358
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui.providers,1240587822389
started,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.1.2.v20080903-1510,org.eclipse.gmf.runtime.diagram.ui.render,1240587822389
started,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1240587822420
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui,1240587822436
started,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.draw2d.ui.render,1240587822451
started,bundle,org.eclipse.gmf.runtime.draw2d.ui,1.1.2.v20080911-1506,org.eclipse.gmf.runtime.draw2d.ui,1240587822451
started,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.commands.core,1240587822451
started,bundle,org.eclipse.gmf.runtime.emf.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.core,1240587822451
started,bundle,org.eclipse.gmf.runtime.emf.type.core,1.1.1.v20080807-1325,org.eclipse.gmf.runtime.emf.type.core,1240587822483
started,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.type.ui,1240587822498
started,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.ui.properties,1240587822514
