what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.gef,3.4.1.v20080716,org.eclipse.gef,1240841463690
started,bundle,org.eclipse.gmf.ecore.editor,2.0.100.v20080610-1132,org.eclipse.gmf.ecore.editor,1240841463706
started,bundle,org.eclipse.gmf.runtime.common.core,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.core,1240841463706
started,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action.ide,1240841463706
started,bundle,org.eclipse.gmf.runtime.common.ui.action,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action,1240841463722
started,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.common.ui.services.action,1240841463722
started,bundle,org.eclipse.gmf.runtime.common.ui.services.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.properties,1240841463722
started,bundle,org.eclipse.gmf.runtime.common.ui.services,1.1.1.v20080718-1700,org.eclipse.gmf.runtime.common.ui.services,1240841463722
started,bundle,org.eclipse.gmf.runtime.common.ui,1.1.0.v20080512-1200,org.eclipse.gmf.runtime.common.ui,1240841463737
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.1.2.v20080903-1510,org.eclipse.gmf.runtime.diagram.core,1240841463737
started,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui.actions,1240841463737
started,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.1.1.v20080813-1510,org.eclipse.gmf.runtime.diagram.ui.properties,1240841463737
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1240841463737
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui.providers,1240841463769
started,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.1.2.v20080903-1510,org.eclipse.gmf.runtime.diagram.ui.render,1240841463769
started,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1240841463784
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui,1240841463800
started,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.draw2d.ui.render,1240841463815
started,bundle,org.eclipse.gmf.runtime.draw2d.ui,1.1.2.v20080911-1506,org.eclipse.gmf.runtime.draw2d.ui,1240841463815
started,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.commands.core,1240841463815
started,bundle,org.eclipse.gmf.runtime.emf.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.core,1240841463831
started,bundle,org.eclipse.gmf.runtime.emf.type.core,1.1.1.v20080807-1325,org.eclipse.gmf.runtime.emf.type.core,1240841463847
started,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.type.ui,1240841463847
started,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.ui.properties,1240841463847
started,bundle,org.eclipse.gmf.runtime.emf.ui,1.1.0.v20080516-1748,org.eclipse.gmf.runtime.emf.ui,1240841463862
started,bundle,org.eclipse.gef,3.4.1.v20080716,org.eclipse.gef,1240841463753
started,bundle,org.eclipse.gmf.ecore.editor,2.0.100.v20080610-1132,org.eclipse.gmf.ecore.editor,1240841463753
started,bundle,org.eclipse.gmf.runtime.common.core,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.core,1240841463769
started,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action.ide,1240841463769
started,bundle,org.eclipse.gmf.runtime.common.ui.action,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action,1240841463769
started,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.common.ui.services.action,1240841463784
started,bundle,org.eclipse.gmf.runtime.common.ui.services.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.properties,1240841463784
started,bundle,org.eclipse.gmf.runtime.common.ui.services,1.1.1.v20080718-1700,org.eclipse.gmf.runtime.common.ui.services,1240841463784
started,bundle,org.eclipse.gmf.runtime.common.ui,1.1.0.v20080512-1200,org.eclipse.gmf.runtime.common.ui,1240841463800
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.1.2.v20080903-1510,org.eclipse.gmf.runtime.diagram.core,1240841463800
started,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui.actions,1240841463815
started,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.1.1.v20080813-1510,org.eclipse.gmf.runtime.diagram.ui.properties,1240841463831
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1240841463862
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui.providers,1240841463894
started,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.1.2.v20080903-1510,org.eclipse.gmf.runtime.diagram.ui.render,1240841463909
started,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1240841463925
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui,1240841463940
started,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.draw2d.ui.render,1240841463956
started,bundle,org.eclipse.gmf.runtime.draw2d.ui,1.1.2.v20080911-1506,org.eclipse.gmf.runtime.draw2d.ui,1240841463956
started,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.commands.core,1240841463972
started,bundle,org.eclipse.gmf.runtime.emf.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.core,1240841463972
started,bundle,org.eclipse.gmf.runtime.emf.type.core,1.1.1.v20080807-1325,org.eclipse.gmf.runtime.emf.type.core,1240841464003
started,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.type.ui,1240841464019
started,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.ui.properties,1240841464019
started,bundle,org.eclipse.gmf.runtime.emf.ui,1.1.0.v20080516-1748,org.eclipse.gmf.runtime.emf.ui,1240841464050
